FIRST,LAST,NICKNAME,URL
Kelly,Velasco,Killer,http://ufcstats.com/fighter-details/93c9897f0f9f5dab
Greg,Velasco,The Viking King,http://ufcstats.com/fighter-details/34a81ebbce32b06b
Cain,Velasquez,,http://ufcstats.com/fighter-details/0ff11cc094e887bc
David,Velasquez,Little,http://ufcstats.com/fighter-details/09c44b317c98bf96
Bojan,Velickovic,Serbian Steel,http://ufcstats.com/fighter-details/fcce75a25c14a804
Karlos,Vemola,,http://ufcstats.com/fighter-details/d23ccf4a6c221284
Luigi,Vendramini,The Italian Stallion,http://ufcstats.com/fighter-details/2f1a257d6777096d
Jerrel,Venetiaan,,http://ufcstats.com/fighter-details/602bb270f2bdbf02
Scott,Ventimiglia,Meant to Kill Ya,http://ufcstats.com/fighter-details/6e62bb64f7cc5026
Brandon,Vera,The Truth,http://ufcstats.com/fighter-details/fa315e6c77eee106
Kerry,Vera,,http://ufcstats.com/fighter-details/df0a1c1e11ad199b
Marlon,Vera,Chito,http://ufcstats.com/fighter-details/7c7332319c14094c
Carlos,Vera,Pequeno,http://ufcstats.com/fighter-details/07f959e6596307bb
Isis,Verbeek,Fight Queen,http://ufcstats.com/fighter-details/d6f58b8cd1a6ff52
Ernie,Verdicia,,http://ufcstats.com/fighter-details/2b1587a3376ab743
Joe,Veres,,http://ufcstats.com/fighter-details/c6d8ae3b016d5ad5
Nikolay,Veretennikov,,http://ufcstats.com/fighter-details/0f1efce7d2571d10
CJ,Vergara,,http://ufcstats.com/fighter-details/077e3ace32b72be9
Renato,Verissimo,Charuto,http://ufcstats.com/fighter-details/c24b1db4b809d41b
Bryan,Vetell,,http://ufcstats.com/fighter-details/13a0fb8fbdafb54f
Marvin,Vettori,The Italian Dream,http://ufcstats.com/fighter-details/7acbb0972e75281a
Hugo,Viana,Wolverine,http://ufcstats.com/fighter-details/f95381efb3051d81
Guilherme,Viana,,http://ufcstats.com/fighter-details/393b8e03fb410a78
Polyana,Viana,Dama de Ferro,http://ufcstats.com/fighter-details/9673a497a9da119a
Vitor,Vianna,,http://ufcstats.com/fighter-details/744f50016c39c26c
James,Vick,The Texecutioner,http://ufcstats.com/fighter-details/6256b2b1562cb8e1
Tamires,Vidal,Tractor,http://ufcstats.com/fighter-details/4f3064faf17aa711
Freddy,Vidal,The Barbarian,http://ufcstats.com/fighter-details/024158997e7c5829
Milton,Vieira,Miltinho,http://ufcstats.com/fighter-details/7cf20446453f852b
Reginaldo,Vieira,,http://ufcstats.com/fighter-details/f9081770e28ea2e1
Ketlen,Vieira,Fenomeno,http://ufcstats.com/fighter-details/b9706f80d005036c
Rodolfo,Vieira,,http://ufcstats.com/fighter-details/260e9e0d4954aea6
Steve,Vigneault,Lionheart,http://ufcstats.com/fighter-details/6888e31ce88f5b17
Alejandro,Villalobos,,http://ufcstats.com/fighter-details/2e88f2030d8a928a
DeMarco,Villalona,,http://ufcstats.com/fighter-details/0275e33febc2818c
Gian,Villante,,http://ufcstats.com/fighter-details/fcd448a2fe1a23cc
Ike,Villanueva,Hurricane,http://ufcstats.com/fighter-details/f9d0cae37dabfafc
Ruben,Villareal,Warpath,http://ufcstats.com/fighter-details/39f68882def7a507
Armando,Villarreal,La Lumbre,http://ufcstats.com/fighter-details/454c1f0b638972ab
Pablo,Villaseca,El Gallo,http://ufcstats.com/fighter-details/34f93dfbd43b2144
Joey,Villasenor,Smokin' Joe,http://ufcstats.com/fighter-details/15515e797aedc137
Danillo,Villefort,Indio,http://ufcstats.com/fighter-details/fd87b1bbfcde9d5e
Yuri,Villefort,,http://ufcstats.com/fighter-details/0fb1e2694a39a02f
Tre'ston,Vines,TVTime,http://ufcstats.com/fighter-details/563a1d42bb0e3cef
Marcos,Vinicius,Vina,http://ufcstats.com/fighter-details/e363b21261814830
Brandon,Visher,The Viper,http://ufcstats.com/fighter-details/7c4ec656d8fcb867
Falaniko,Vitale,Niko,http://ufcstats.com/fighter-details/445a98acb8985970
Cheyanne,Vlismas,The Warrior Princess,http://ufcstats.com/fighter-details/4959f10a62f3fec3
Bobby,Voelker,Vicious,http://ufcstats.com/fighter-details/fb8a3025ae722e64
Mateo,Vogel,Carrapato,http://ufcstats.com/fighter-details/90b57b19d20e1969
Danylo,Voievodkin,,http://ufcstats.com/fighter-details/d73a7c36746fbc5b
Alexander,Volkanovski,The Great,http://ufcstats.com/fighter-details/e1248941344b3288
Jacob,Volkmann,Christmas,http://ufcstats.com/fighter-details/6f81b6de2557739a
Alexander,Volkov,Drago,http://ufcstats.com/fighter-details/279566840aa55bf2
Mark,Vologdin,,http://ufcstats.com/fighter-details/0e6b611451a9a7d8
Jason,Von Flue,Live Wire,http://ufcstats.com/fighter-details/c4b9296214f4c09c
Milco,Voorn,,http://ufcstats.com/fighter-details/277ffed20cf07aea
Mark,Vorgeas,,http://ufcstats.com/fighter-details/ef0344ed552d8a22
Igor,Vovchanchyn,Ice Cold,http://ufcstats.com/fighter-details/7929be8290289a47
Jordan,Vucenic,The Epidemic,http://ufcstats.com/fighter-details/6d38e41efa47a72d
James,Wade,,http://ufcstats.com/fighter-details/6291decf7f3b6608
Chris,Wade,,http://ufcstats.com/fighter-details/c8097968da5e5f13
Neil,Wain,Old School,http://ufcstats.com/fighter-details/6b7bc7eaf2465387
TJ,Waldburger,,http://ufcstats.com/fighter-details/8f2939f5fd9cca1e
Chase,Waldon,,http://ufcstats.com/fighter-details/aeb6c57b9bd8bc3a
Andre,Walker,,http://ufcstats.com/fighter-details/18944a1a6ac1becf
Herschel,Walker,,http://ufcstats.com/fighter-details/bd92e38aef641673
Donny,Walker,Eagle Eye,http://ufcstats.com/fighter-details/e6147d5ab3685899
Johnny,Walker,,http://ufcstats.com/fighter-details/c21f26bbde777573
Brogan,Walker,The Bear,http://ufcstats.com/fighter-details/4333a8e70a672eb7
Valter,Walker,The Clean Monster,http://ufcstats.com/fighter-details/f5779a2303ed76ec
Julius,Walker,Juice Box,http://ufcstats.com/fighter-details/6add18754930182b
Ben,Wall,Manimal,http://ufcstats.com/fighter-details/1ad381c8994c4e5b
Crafton,Wallace,Blaze,http://ufcstats.com/fighter-details/bf41b5131545da12
Rodney,Wallace,Shonuff the Master,http://ufcstats.com/fighter-details/b9415726dc3ec526
Jeremy,Wallace,,http://ufcstats.com/fighter-details/b87c3f460709f74c
Randall,Wallace,Braveheart,http://ufcstats.com/fighter-details/95cf6be9071e68b0
James,Wallace,Jesse,http://ufcstats.com/fighter-details/4078de7181a19142
Jim,Wallhead,Judo,http://ufcstats.com/fighter-details/0c670b443c3d269f
Cory,Walmsley,Hardcore,http://ufcstats.com/fighter-details/83c6c3e0f8bde8ee
Richard,Walsh,Filthy Rich,http://ufcstats.com/fighter-details/303a05a7aa3ff761
Patrick,Walsh,The Beast of the East,http://ufcstats.com/fighter-details/b4c96c3d9139bf0e
Erick,Wanderlei,,http://ufcstats.com/fighter-details/d57e6a8971b6d2bd
Dimitiri,Wanderley,,http://ufcstats.com/fighter-details/a1d6b308781aa2f5
Andy,Wang,,http://ufcstats.com/fighter-details/476414d2f18cd059
Sai,Wang,The Fire Kylin,http://ufcstats.com/fighter-details/efb9a43415a56d34
Anying,Wang,,http://ufcstats.com/fighter-details/69e8c632135af48b
Wang,Cong,The Joker,http://ufcstats.com/fighter-details/2997e7fe3c9d3d4a
Joshua,Wang-Kim,Twin Dragon,http://ufcstats.com/fighter-details/d538f13ab21d9633
Curt,Warburton,,http://ufcstats.com/fighter-details/2721bb808bb2523c
Brennan,Ward,The Irish Bad Boy,http://ufcstats.com/fighter-details/67cd6495280b0a57
Charlie,Ward,,http://ufcstats.com/fighter-details/e81dd0bb8a64b550
Terrion,Ware,Flash,http://ufcstats.com/fighter-details/ba5e253af86db1a8
Joe,Warren,,http://ufcstats.com/fighter-details/c0c1bc0766df4c00
Brian,Warren,Mr. Unbreakable,http://ufcstats.com/fighter-details/c4c4c7dd26c15d91
Merritt,Warren,,http://ufcstats.com/fighter-details/1e47dba648ea438c
Idris,Wasi,,http://ufcstats.com/fighter-details/8a19676a3388845a
Kengo,Watanabe,,http://ufcstats.com/fighter-details/2abe38b81d68a24a
Kazuhisa,Watanabe,,http://ufcstats.com/fighter-details/951ffadfc4e917ea
Ron,Waterman,H20,http://ufcstats.com/fighter-details/efaf544314bb5c2e
Andy,Waters,,http://ufcstats.com/fighter-details/103e2e67919379c5
Dominic,Waters,Sho Nuff,http://ufcstats.com/fighter-details/2de91c2244ad7e89
Trey,Waters,The Truth,http://ufcstats.com/fighter-details/31dbfbe4e7a6727c
Michelle,Waterson-Gomez,The Karate Hottie,http://ufcstats.com/fighter-details/eb04b9d31e938edb
Sam,Watford,,http://ufcstats.com/fighter-details/1836639ecf9b6e7f
Blake,Watkins,,http://ufcstats.com/fighter-details/117580b232409824
Kyle,Watson,,http://ufcstats.com/fighter-details/d7b2c0b53883ee80
Maka,Watson,,http://ufcstats.com/fighter-details/a31dfd9e8b2dc6ca
Walel,Watson,The Gazelle,http://ufcstats.com/fighter-details/92aafa8f4b26269b
Tom,Watson,Kong,http://ufcstats.com/fighter-details/6809c31286b08d97
Enrique,Watson,,http://ufcstats.com/fighter-details/a99d4aa689bdca18
Brok,Weaver,Chata Tuska,http://ufcstats.com/fighter-details/7c9f96f9a6a5cd50
Jonavin,Webb,The Spyder,http://ufcstats.com/fighter-details/f40ec51dd4de47c3
Stephanie,Webber,,http://ufcstats.com/fighter-details/d44a84409bf0da64
Royston,Wee,,http://ufcstats.com/fighter-details/b9c03e7a4557e542
Darian,Weeks,,http://ufcstats.com/fighter-details/326a001926ffb7ec
Joshua,Weems,Wide Open,http://ufcstats.com/fighter-details/69888118d968ba52
Daniel,Weichel,The Weasel,http://ufcstats.com/fighter-details/7b9dade6bedaabbe
Chris,Weidman,The All-American,http://ufcstats.com/fighter-details/3a8176e15b9887c1
Mark,Weir,The Wizard,http://ufcstats.com/fighter-details/9ccdd2ce45903f34
Christian,Wellisch,The Hungarian Nightmare,http://ufcstats.com/fighter-details/f1b2a4365799c48b
Malcolm,Wellmaker,The Machine,http://ufcstats.com/fighter-details/2e45d08b3f2f02c8
Jeremiah,Wells,,http://ufcstats.com/fighter-details/d66a46de8d705353
Fabricio,Werdum,Vai Cavalo,http://ufcstats.com/fighter-details/492b202d2064e7a9
Mike,Wessel,Juggernaut,http://ufcstats.com/fighter-details/b51841e7c594090d
Dustin,West,,http://ufcstats.com/fighter-details/5f5763b3a4de8dd4
Sheldon,Westcott,,http://ufcstats.com/fighter-details/ec2d13a87d3d9541
Aaron,Wetherspoon,Slam,http://ufcstats.com/fighter-details/1ce7998e0a215caa
Coty,Wheeler,Ox,http://ufcstats.com/fighter-details/e57f0b06ea39e360
Vernon,White,Tiger,http://ufcstats.com/fighter-details/12458872d6afae1b
Steve,White,,http://ufcstats.com/fighter-details/d181689653115b6a
Alex,White,The Spartan,http://ufcstats.com/fighter-details/c17041f1bb5768d8
Craig,White,The Thundercat,http://ufcstats.com/fighter-details/3dd949593346dbc3
Patrik,White,Primetime,http://ufcstats.com/fighter-details/4debc6c4c6249690
Robert,Whiteford,The Hammer,http://ufcstats.com/fighter-details/1dafccb62a0f98ec
Mike,Whitehead,,http://ufcstats.com/fighter-details/22d1e00e1aabb7c9
Garett,Whiteley,Goodnight,http://ufcstats.com/fighter-details/129537073431e52e
Mitch,Whitesel,,http://ufcstats.com/fighter-details/b6debbda44d4a5a0
Emily,Whitmire,Spitfire,http://ufcstats.com/fighter-details/b3d21b2610dcfaeb
Robert,Whittaker,The Reaper,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce
Josh,Wick,The White Mamba,http://ufcstats.com/fighter-details/13935768cf8aeb86
Adam,Wieczorek,Siwy,http://ufcstats.com/fighter-details/efa1f6b42c86793c
Orlando,Wiet,The Gladiator,http://ufcstats.com/fighter-details/a6c2f5381d575920
Jonathan,Wiezorek,,http://ufcstats.com/fighter-details/60884f31ead1609c
Jakub,Wiklacz,,http://ufcstats.com/fighter-details/6902fcf0610dd303
Justin,Wilcox,Silverback,http://ufcstats.com/fighter-details/4a482a0100cfcd0a
Joe,Wilk,The Nose,http://ufcstats.com/fighter-details/781014fb7e8e647a
Aaron,Wilkinson,The Daywalker,http://ufcstats.com/fighter-details/338a11d3674eb2d4
Mike,Wilkinson,The Warrior,http://ufcstats.com/fighter-details/cfaf010d5b389c09
Rob,Wilkinson,Razor,http://ufcstats.com/fighter-details/826475cc758e60e6
James,Wilks,Lightning,http://ufcstats.com/fighter-details/852454c572675334
Tedd,Williams,,http://ufcstats.com/fighter-details/b63e800c18e011b5
Pete,Williams,El Duro,http://ufcstats.com/fighter-details/6291ac0a3726732f
Rubin,Williams,Mr. Hollywood,http://ufcstats.com/fighter-details/6f812143641ceff8
Carter,Williams,The Beast,http://ufcstats.com/fighter-details/b8e2f10efb6eca85
Patrick,Williams,The Animal,http://ufcstats.com/fighter-details/39330403ad27c2bb
Tim,Williams,The South Jersey Strangler,http://ufcstats.com/fighter-details/990bd63726a577f8
Jordan,Williams,Bomaye,http://ufcstats.com/fighter-details/e26bd53b751d61d9
Cole,Williams,Havoc,http://ufcstats.com/fighter-details/f9a20a17d712ef7c
Khaos,Williams,The OxFighter,http://ufcstats.com/fighter-details/2558ae2e5671e318
Karl,Williams,,http://ufcstats.com/fighter-details/d35f734c56a89103
Karl,Willis,,http://ufcstats.com/fighter-details/95883dbdab4fcf0f
Justin,Willis,Big Pretty,http://ufcstats.com/fighter-details/ce1e867808ef5fce
Chris,Wilson,The Professor,http://ufcstats.com/fighter-details/a56607a451e4c70d
Greg,Wilson,,http://ufcstats.com/fighter-details/9cc84087ee768342
Jonathan,Wilson,Johnny Bravo,http://ufcstats.com/fighter-details/cd01f0b768a32475
Sean,Wilson,P-Town,http://ufcstats.com/fighter-details/b8e6393c39cb9740
Westin,Wilson,,http://ufcstats.com/fighter-details/7b3503352cd53abb
Damon,Wilson,The Nomad,http://ufcstats.com/fighter-details/81254702b51cc832
Matt,Wiman,,http://ufcstats.com/fighter-details/eb29176b03dfa888
Eddie,Wineland,,http://ufcstats.com/fighter-details/fc9a9559a05f2704
Deron,Winn,,http://ufcstats.com/fighter-details/483a953b18d73bb3
Andre,Winner,,http://ufcstats.com/fighter-details/b45d6b73f4ca4467
Eric,Wisely,Little Lee,http://ufcstats.com/fighter-details/53f84637dfffab7a
Keith,Wisniewski,The Polish Connection,http://ufcstats.com/fighter-details/cd12227edd3f134b
Jason,Witt,The Vanilla Gorilla,http://ufcstats.com/fighter-details/5f3805dda9661cba
Travis,Wiuff,The Diesel,http://ufcstats.com/fighter-details/7f9f528cb72a6ed1
Ray,Wizard,,http://ufcstats.com/fighter-details/ea0ad155451ed1f5
Karolina,Wojcik,Polish Assassin,http://ufcstats.com/fighter-details/b99b3620839ea911
Danyelle,Wolf,,http://ufcstats.com/fighter-details/a7e3f02fe2b2fe30
Brandon,Wolff,,http://ufcstats.com/fighter-details/aa79d5399571068e
Xue Do,Won,,http://ufcstats.com/fighter-details/daa89f01e1c0f42a
Kwon,Wonil,Pretty Boy,http://ufcstats.com/fighter-details/751aa58b7fb03c74
Joanne,Wood,JoJo,http://ufcstats.com/fighter-details/12f91bfa8f1f723b
Nathaniel,Wood,The Prospect,http://ufcstats.com/fighter-details/329e403448756217
Val,Woodburn,The Animal,http://ufcstats.com/fighter-details/7a47e068f8017019
Tyron,Woodley,The Chosen One,http://ufcstats.com/fighter-details/effd9de9937996f8
Salvador,Woods,,http://ufcstats.com/fighter-details/8de471543d9c933e
Logan,Woods,One Hit,http://ufcstats.com/fighter-details/133a9d2e6efd8a50
Sean,Woodson,The Sniper,http://ufcstats.com/fighter-details/4682bc59d5f55145
Cal,Worsham,,http://ufcstats.com/fighter-details/de3ed2e152520c8d
Hunter,Worsham,The Future,http://ufcstats.com/fighter-details/8fb808fc2e145bd6
Khama,Worthy,The Death Star,http://ufcstats.com/fighter-details/78e501478a36a018
Eric,Wray,,http://ufcstats.com/fighter-details/eb6edce3028f05c0
Justin,Wren,The Viking,http://ufcstats.com/fighter-details/e78f601035d677f2
JW,Wright,,http://ufcstats.com/fighter-details/2a0b19a96f848eff
Chris,Wright,,http://ufcstats.com/fighter-details/7182146226dabe22
Jordan,Wright,The Beverly Hills Ninja,http://ufcstats.com/fighter-details/c878270af633eb11
Marcin,Wrzosek,The Polish Zombie,http://ufcstats.com/fighter-details/aac6edb0d5e0b7e9
Wu,Yanan,Mulan,http://ufcstats.com/fighter-details/fdbefee0827e1567
,Wulijiburen,Beast Master,http://ufcstats.com/fighter-details/2296125b6c362355
Wuziazibieke,Jiahefu,Prairie Kitty,http://ufcstats.com/fighter-details/2d077e22886298be
Rubens,Xavier,Macula,http://ufcstats.com/fighter-details/e6dac752a2418a88
Xiao,Long,,http://ufcstats.com/fighter-details/86bace9e4ad85542
Xie,Bin,The Stalker,http://ufcstats.com/fighter-details/e415ea6f8d41c917
Jamie,Yager,The Chosyn 1,http://ufcstats.com/fighter-details/85248da6e9e2f7e7
Eddie,Yagin,The Filipino Phenom,http://ufcstats.com/fighter-details/cc84b68f862b466f
Rani,Yahya,,http://ufcstats.com/fighter-details/94527830000ab715
Mohammad,Yahya,The UAE Warrior,http://ufcstats.com/fighter-details/3753714927f18437
Abdul Rakhman,Yakhyaev,Hunter,http://ufcstats.com/fighter-details/95aff2fd8d09a5f0
Alexander,Yakovlev,Russian Thunder,http://ufcstats.com/fighter-details/d06f8869449ba7bd
Keiichiro,Yamamiya,,http://ufcstats.com/fighter-details/6014d25e73b669c9
Kenichi,Yamamoto,,http://ufcstats.com/fighter-details/9f488f520ed25bbf
Yoshihisa,Yamamoto,,http://ufcstats.com/fighter-details/eed2b71d77d95416
Atsushi,Yamamoto,,http://ufcstats.com/fighter-details/351264d11286d09a
Norifumi,Yamamoto,Kid,http://ufcstats.com/fighter-details/4834ff149dc9542a
Hiroko,Yamanaka,Cat's Eye,http://ufcstats.com/fighter-details/283645128ae57eda
Goiti,Yamauchi,,http://ufcstats.com/fighter-details/9e1a7101fefe9746
Wataru,Yamauchi,,http://ufcstats.com/fighter-details/d8bf3df51ff3a270
Takeshi,Yamazaki,,http://ufcstats.com/fighter-details/d1d20e651e6cbc02
Yan,Xiaonan,,http://ufcstats.com/fighter-details/c41d426cc7326d1b
Petr,Yan,No Mercy,http://ufcstats.com/fighter-details/d661ce4da776fc20
Yan,Qihui,Queen Kong,http://ufcstats.com/fighter-details/5c9c2e247c836b67
Adam,Yandiev,Boroda,http://ufcstats.com/fighter-details/0a95c474e61a6c44
Adrian,Yanez,,http://ufcstats.com/fighter-details/0232cabbc30a2372
Dongi,Yang,The Ox,http://ufcstats.com/fighter-details/aed06011bf62237b
Jianping,Yang,,http://ufcstats.com/fighter-details/d3c554d6e11fc9d6
John,Yannis,,http://ufcstats.com/fighter-details/450bcab0968562c4
Masutatsu,Yano,,http://ufcstats.com/fighter-details/d56caaa5e123f518
Emmanuel,Yarborough,,http://ufcstats.com/fighter-details/2299605af59fd309
Cale,Yarbrough,,http://ufcstats.com/fighter-details/a0b91014e9d16a76
Tadao,Yasuda,,http://ufcstats.com/fighter-details/49e7e05f902479ca
Yoshiaki,Yatsu,,http://ufcstats.com/fighter-details/620be7e0712d431b
Chris,Yee,,http://ufcstats.com/fighter-details/920632ca1b78fae5
,Yibugele,Eagle,http://ufcstats.com/fighter-details/cc2fcae2c0dc501d
Yin,Shuai,Black Panther,http://ufcstats.com/fighter-details/a78dc3910554dbae
,Yizha,,http://ufcstats.com/fighter-details/3f11fd1751fa83b1
Ashley,Yoder,SpiderMonkey,http://ufcstats.com/fighter-details/b4c6c904a9ffc5e8
Hirotaka,Yokoi,Kaibatsu-Kun,http://ufcstats.com/fighter-details/35585d970300d45a
Kazunori,Yokota,,http://ufcstats.com/fighter-details/a8e8587a06e73c87
John,Yoo,,http://ufcstats.com/fighter-details/40eb2aef4d5577d4
SangHoon,Yoo,Assassin,http://ufcstats.com/fighter-details/00b490982afd1b17
JooSang,Yoo,Zombie Jr.,http://ufcstats.com/fighter-details/a44020ea2e8cd026
Dong Sik,Yoon,,http://ufcstats.com/fighter-details/ad99fa5325519169
ChangMin,Yoon,The Big Heart,http://ufcstats.com/fighter-details/29ab96eae72bad9f
Yoshiyuki,Yoshida,Zenko,http://ufcstats.com/fighter-details/ab8900ae1f1dfd4c
Hidehiko,Yoshida,,http://ufcstats.com/fighter-details/2eae41f61776c60f
Kai,Yoshida,Scorpion,http://ufcstats.com/fighter-details/2e517966267a468a
SuYoung,You,Yoo-Jitsu,http://ufcstats.com/fighter-details/a474aade8eb3a8f0
Kaitlin,Young,,http://ufcstats.com/fighter-details/79ff6545b0abc685
Artenus,Young,,http://ufcstats.com/fighter-details/8d4943a9ce9f521b
Trenell,Young,Savant,http://ufcstats.com/fighter-details/bf5183e1c1afc3b2
Jason,Young,Shotgun,http://ufcstats.com/fighter-details/f59e9e49ef85b469
Shane,Young,Smokin',http://ufcstats.com/fighter-details/4cd8b03aee1d0138
Shanna,Young,The Shanimal,http://ufcstats.com/fighter-details/568bbad0eaced57c
Gauge,Young,Gee Money,http://ufcstats.com/fighter-details/b2a78df161bd67f9
Besam,Yousef,,http://ufcstats.com/fighter-details/98ec9f385cca47fc
Han Ten,Yun,,http://ufcstats.com/fighter-details/67ec58d7cf599835
Rob,Yundt,Monster,http://ufcstats.com/fighter-details/42078a86d3dd037b
Sodiq,Yusuff,Super,http://ufcstats.com/fighter-details/94426bb170c88115
Gilbert,Yvel,The Hurricane,http://ufcstats.com/fighter-details/d29b5c4f22c6357d
Luke,Zachrich,,http://ufcstats.com/fighter-details/2284092f8b63273b
Anton,Zafir,The Professor,http://ufcstats.com/fighter-details/8c822811eedc11ad
Aiemann,Zahabi,,http://ufcstats.com/fighter-details/24656ef4d605c96f
Joao,Zaiden,,http://ufcstats.com/fighter-details/6b614bda982f5214
Youssef,Zalal,The Moroccan Devil,http://ufcstats.com/fighter-details/52c2ae6d2f2d2613
Elizeu,Zaleski dos Santos,Capoeira,http://ufcstats.com/fighter-details/8adcbd525fab8d9b
Zach,Zane,The Hurricane,http://ufcstats.com/fighter-details/cc3878d1ab41a5fa
Roger,Zapata,Viva,http://ufcstats.com/fighter-details/fe5ca7ef93c3f6a7
Marius,Zaromskis,The Whitemare,http://ufcstats.com/fighter-details/abcf7e55a0a9ed89
David,Zawada,Sagat,http://ufcstats.com/fighter-details/3bb2dc8e87b10a46
Magomed,Zaynukov,Wild Chanco,http://ufcstats.com/fighter-details/04ff3a711504d6b3
Manolo,Zecchini,Angelo Veneziano,http://ufcstats.com/fighter-details/fd7ab338e4953644
Joao,Zeferino,The Brazilian Samurai,http://ufcstats.com/fighter-details/be4076c9e8d791e3
Daniel,Zellhuber,Golden Boy,http://ufcstats.com/fighter-details/4148802ae4a50768
